file_name,recording_id,speaker_id,language,target_variety,set,content_id,content_type,story_id,difficulty_rank,prompt_text,transcription,duration_seconds,sample_rate_hz,channels,device,noise_condition,date_recorded,consent_confirmed,consent_date,source_file,split_method,version,notes
audio/yo-en_setC_SPEAKER_praise-after-retry-word-001.wav,v0-yo-0020,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,praise-after-retry-word-001,scaffolding_utterance,,20,,"Àgbàdo! O gbìyànjú, o ṣe é! Good job!",5.909,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,Praise the child for succeeding after a retry..m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_praise-after-retry-syllable-001.wav,v0-yo-0021,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,praise-after-retry-syllable-001,scaffolding_utterance,,21,,"Ẹ̀yẹn ni! O ti ṣe é. Well done, ọmọ mi!",6.656,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,Praise the child for succeeding after a retry at syllable level..m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_praise-comprehension-001.wav,v0-yo-0022,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,praise-comprehension-001,scaffolding_utterance,,22,,"Ìdáhùn rẹ dára gan-an! Well done, ọmọ mi!",6.720,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,praise-comprehension-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_praise-effort-general-001.wav,v0-yo-0023,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,praise-effort-general-001,scaffolding_utterance,,23,,"Ó dára! O gbìyànjú gan-an, mo fẹ́ràn ìyẹn!",6.720,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,praise-effort-general-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_praise-improvement-001.wav,v0-yo-0024,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,praise-improvement-001,scaffolding_utterance,,24,,"Ó dára! O ti n ṣe better ju ìbẹ̀rẹ̀ lọ, mo fẹ́ràn rẹ̀!",9.067,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,praise-improvement-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_praise-confidence-001.wav,v0-yo-0025,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,praise-confidence-001,scaffolding_utterance,,25,,"Ó dára! O ka pẹ̀lú ìgboyà, well done!",6.933,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,praise-confidence-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_praise-self-correct-001.wav,v0-yo-0026,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,praise-self-correct-001,scaffolding_utterance,,26,,"Ó dára! O ṣe àṣìṣe, o sì ṣe àtúnṣe rẹ̀ dára! Well done!",8.683,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,praise-self-correct-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_praise-creative-answer-001.wav,v0-yo-0027,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,praise-creative-answer-001,scaffolding_utterance,,27,,"Ìdáhùn rẹ dára gan-an! Wow, o ronú nǹkan tó ṣàánú púpọ̀!",7.744,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,praise-creative-answer-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_praise-quiet-progress-001.wav,v0-yo-0028,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,praise-quiet-progress-001,scaffolding_utterance,,28,,"Ó dára! Well done, ọmọ mi. Mo gbọ́ ọ dáadáa.",6.741,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,praise-quiet-progress-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_hint-letter-sound-001.wav,v0-yo-0029,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,hint-letter-sound-001,scaffolding_utterance,,29,,Wo lẹ́tà yìí. Ó ń ṣe ohun wo?,6.848,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,hint-letter-sound-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_hint-syllable-blend-001.wav,v0-yo-0030,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,hint-syllable-blend-001,scaffolding_utterance,,30,,"Jẹ́ kí a darapọ̀ mọ́ ara wọn: ṣe àkójọpọ̀, sọ wọ́n papọ̀!",6.699,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,hint-syllable-blend-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_hint-word-first-letter-001.wav,v0-yo-0031,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,hint-word-first-letter-001,scaffolding_utterance,,31,,Wo lẹ́tà àkọ́kọ́ ọ̀rọ̀ yẹn. Èwo ni?,5.333,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,hint-word-first-letter-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_hint-word-familiar-001.wav,v0-yo-0032,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,hint-word-familiar-001,scaffolding_utterance,,32,,Wo ọ̀rọ̀ yìí dára! Ó dà bí ọ̀rọ̀ tí o mọ̀ tẹ́lẹ̀.,7.189,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,hint-word-familiar-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_hint-sentence-context-001.wav,v0-yo-0033,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,hint-sentence-context-001,scaffolding_utterance,,33,,Wo ó! Wo àwọn ọ̀rọ̀ mìíràn nínú gbolohun náà — wọn lè ràn ọ́ lọ́wọ́.,8.427,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,hint-sentence-context-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_hint-story-context-001.wav,v0-yo-0034,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,hint-story-context-001,scaffolding_utterance,,34,,Rò ó! Kí ló ṣẹlẹ̀ nínú ìtàn wa? Èyí tó bá ìtàn mu ni ó tọ̀.,7.296,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,hint-story-context-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_hint-comprehension-001.wav,v0-yo-0035,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,hint-comprehension-001,scaffolding_utterance,,35,,Rántí ohun tó ṣẹlẹ̀ ní ìbẹ̀rẹ̀ ìtàn wa. Think back!,6.592,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,hint-comprehension-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_hint-slow-sound-out-001.wav,v0-yo-0036,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,hint-slow-sound-out-001,scaffolding_utterance,,36,,"Jẹ ká gbiyanju lẹ́ẹ̀kan sí i. Sọ ohun kọ̀ọ̀kan lọ́ra lọ́ra, slowly!",6.912,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,hint-slow-sound-out-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_hint-look-again-001.wav,v0-yo-0037,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,hint-look-again-001,scaffolding_utterance,,37,,Dúró! Wo ọ̀rọ̀ náà mọ́jú kíyèsí àárọ̀ rẹ̀ — look again!,7.040,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,hint-look-again-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_hint-break-it-down-001.wav,v0-yo-0038,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,hint-break-it-down-001,scaffolding_utterance,,38,,"Jẹ́ ká gbìyànjú — broken si awọn ìpín kéékéré, ó dára?",8.235,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,hint-break-it-down-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_hint-picture-clue-001.wav,v0-yo-0039,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,hint-picture-clue-001,scaffolding_utterance,,39,,Ronu: kí ni àwòrán rẹ̀ trông bii? Draw am lórí ọkàn rẹ!,6.165,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,hint-picture-clue-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_hint-try-whisper-001.wav,v0-yo-0040,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,hint-try-whisper-001,scaffolding_utterance,,40,,Ẹ má bẹ̀rù! Whisper ohun náà kánkán fún mi.,5.611,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,hint-try-whisper-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_correction-letter-soft-001.wav,v0-yo-0041,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,correction-letter-soft-001,scaffolding_utterance,,41,,"Ó dára, ṣùgbọ́n ẹ̀kọ́ náà jẹ́ ""try again"" — tún gbọ́ó.",7.872,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,correction-letter-soft-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_correction-syllable-soft-001.wav,v0-yo-0042,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,correction-syllable-soft-001,scaffolding_utterance,,42,,"Ẹ̀yẹ! Jẹ́ ká gbìyànjú lẹ́ẹ̀kan sí i, try again!",7.680,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,correction-syllable-soft-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_correction-word-soft-001.wav,v0-yo-0043,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,correction-word-soft-001,scaffolding_utterance,,43,,"Ẹ̀yin ọmọ, gbiyanjú mọ́. Ọ̀rọ̀ náà jẹ́ ""aso"", ṣe try again.",9.323,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,correction-word-soft-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_correction-sentence-soft-001.wav,v0-yo-0044,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setC,correction-sentence-soft-001,scaffolding_utterance,,44,,"Ẹ jẹ ká gbìyànjú mọ̀. Jọwọ, ka gbólóọ̀run náà lẹ́ẹ̀kan sí i.",10.688,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,correction-sentence-soft-001.m4a,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_correction-model-pronunciation-001.wav,v0-yo-0045,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,correction-model-pronunciation-001,scaffolding_utterance,,45,,"Gbọ́ dáadáa: ""ọ̀wọ̀."" Ẹ̀yin repeat rẹ̀ — ""ọ̀wọ̀!""",5.750,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-46.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_correction-comprehension-001.wav,v0-yo-0046,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,correction-comprehension-001,scaffolding_utterance,,46,,"Ò tó! Ẹ jẹ ká tún wo ìtàn náà, sai? Kí ni ó sọ?",5.587,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-47.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_correction-skip-word-001.wav,v0-yo-0047,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,correction-skip-word-001,scaffolding_utterance,,47,,"Ó dára, ṣùgbọ́n ọ̀rọ̀ kan wà tí o fo. Jẹ́ ká try again!",6.705,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-48.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_correction-mixed-up-order-001.wav,v0-yo-0048,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,correction-mixed-up-order-001,scaffolding_utterance,,48,,"Ọmọ mi, ó dára, ṣùgbọ́n ìtọ́sọ̀nà ohùn náà yí padà. Jẹ́ ká try again!",4.043,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-49.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_correction-persistent-error-001.wav,v0-yo-0049,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,correction-persistent-error-001,scaffolding_utterance,,49,,"Kò burú, ẹ jẹ ká skip èyí kí a siwaju.",7.050,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-50.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_correction-mispronounce-name-001.wav,v0-yo-0050,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,correction-mispronounce-name-001,scaffolding_utterance,,50,,Ó dára! Ṣùgbọ́n jẹ́ ká sọ orúkọ rẹ̀ pọ̀: repeat after me — Àmíná.,7.233,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-51.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_level-up-beginner-to-letter-001.wav,v0-yo-0051,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,level-up-beginner-to-letter-001,scaffolding_utterance,,51,,"Ó dára! O ṣe dáradára. Jẹ ká wo àwọn lẹ́tà báyìí, ṣe é bẹ́ẹ̀?",5.215,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-52.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_level-up-letter-to-word-001.wav,v0-yo-0052,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,level-up-letter-to-word-001,scaffolding_utterance,,52,,Ó dára! O ti ṣe é! Jẹ ká lọ kà ọ̀rọ̀ pọ̀ báyìí.,5.018,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-53.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_level-up-word-to-paragraph-001.wav,v0-yo-0053,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,level-up-word-to-paragraph-001,scaffolding_utterance,,53,,Ẹ wà o! O ṣe daradara. Jẹ ká ka paragraph papọ̀ bayi!,6.075,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-54.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_level-up-paragraph-to-story-001.wav,v0-yo-0054,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,level-up-paragraph-to-story-001,scaffolding_utterance,,54,,Ẹ wà! Ó dára púpọ̀! A máa ń ka ìtàn nísinsìnyí. Well done!,7.822,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-55.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_level-stay-beginner-001.wav,v0-yo-0055,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,level-stay-beginner-001,scaffolding_utterance,,55,,"Ó dára, a máa ń ṣe àtúnyẹ̀wò papọ̀ rẹ̀. Keep going, ìwọ ń ṣe dáadáa!",7.192,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-56.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_level-stay-letter-001.wav,v0-yo-0056,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,level-stay-letter-001,scaffolding_utterance,,56,,"Ó dára, a máa wà níbí. A óò practice lẹ́tà pọ̀ síi!",6.542,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-57.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_level-stay-word-001.wav,v0-yo-0057,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,level-stay-word-001,scaffolding_utterance,,57,,"Kò tọ̀pọ̀lọpọ̀! A máa ń ṣe àwọn ọ̀rọ̀ síi papọ̀, okay?",6.576,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-58.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_level-stay-paragraph-001.wav,v0-yo-0058,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,level-stay-paragraph-001,scaffolding_utterance,,58,,"Ó dára, a ó máa ṣiṣẹ pẹ̀lú paragraph. O ń ṣe dáadáa!",8.635,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-59.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_level-down-word-to-letter-001.wav,v0-yo-0059,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,level-down-word-to-letter-001,scaffolding_utterance,,59,,"Ó dára, ẹ jẹ́ ká ṣe àtúnyẹ̀wò lẹ́tà díẹ̀ papọ̀. Ready? Jẹ́ kí a bẹ̀rẹ̀!",6.806,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-60.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_level-first-assessment-001.wav,v0-yo-0060,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,level-first-assessment-001,scaffolding_utterance,,60,,"Ẹ káàbọ̀! Ní ìtẹ̀jáde àkọ́kọ́ yìí, a ó wá ìpele tó dára jù fún ọ.",6.237,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-61.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_encourage-tired-001.wav,v0-yo-0061,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,encourage-tired-001,scaffolding_utterance,,61,,"Ẹ̀yẹ kékeré, o ṣe dára! Keep going, a fẹ́rẹ̀ parí!",5.120,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-62.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_encourage-frustrated-001.wav,v0-yo-0062,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,encourage-frustrated-001,scaffolding_utterance,,62,,"Ẹ má worry, ọmọ mi! Ìdánwò ni — ìwọ ń ṣe dáadáa.",5.730,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-63.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_encourage-nervous-001.wav,v0-yo-0063,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,encourage-nervous-001,scaffolding_utterance,,63,,"Ẹ̀rù má bà ọ, ọmọ mi. Ìwọ lè ṣe é — no worries rárá!",5.669,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-64.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_encourage-halfway-001.wav,v0-yo-0064,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,encourage-halfway-001,scaffolding_utterance,,64,,"Ó dára! O ṣe dáadáa, keep it up! Ẹ̀kọ́ wa fẹ́rẹ̀ parí.",6.806,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-65.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_encourage-hard-item-001.wav,v0-yo-0065,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,encourage-hard-item-001,scaffolding_utterance,,65,,"Ó dára! Ìbéèrè tó ń bọ̀ yìí le díẹ̀, ṣùgbọ́n mo gbádùn fún ọ!",5.709,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-66.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_encourage-after-break-001.wav,v0-yo-0066,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,encourage-after-break-001,scaffolding_utterance,,66,,"Ẹ káàbọ̀ padà! Welcome back, jẹ́ ká tẹ̀síwájú papọ̀ nhẹ̀!",6.122,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-67.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_encourage-quiet-voice-001.wav,v0-yo-0067,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,encourage-quiet-voice-001,scaffolding_utterance,,67,,"Ẹ jẹ́ kí a gbọ́ ọ̀ ẹ! Sọ̀rọ̀ síi, speak up, ìwọ lè ṣe é!",5.994,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-68.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_encourage-distraction-001.wav,v0-yo-0068,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,encourage-distraction-001,scaffolding_utterance,,68,,"Ẹ wá, jẹ ká padà! Focus, ọmọ mi — a ń ṣe nǹkan tó dára!",6.136,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-69.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_closing-session-complete-001.wav,v0-yo-0069,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,closing-session-complete-001,scaffolding_utterance,,69,,Ó dára! Good job lónìí. Ìwé kíkà wa máa ń bá a lọ lọ́la!,5.811,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-70.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_closing-session-paused-001.wav,v0-yo-0070,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,closing-session-paused-001,scaffolding_utterance,,70,,"Dára, a ó tún padà wá. A lè tẹ̀síwájú lẹ́yìn náà, ọkàn mi!",5.547,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-71.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_closing-session-ended-early-001.wav,v0-yo-0071,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,closing-session-ended-early-001,scaffolding_utterance,,71,,"Ó dára, a máa padà wá ọjọ́ tó ń bọ̀. O ṣe àgbàdo, ọmọ mi!",5.161,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-72.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_closing-level-summary-001.wav,v0-yo-0072,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,closing-level-summary-001,scaffolding_utterance,,72,,"Ìwọ ń ṣiṣẹ́ dáadáa! Ìpele rẹ jẹ́ level one, ó dára gan-an!",4.978,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-73.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_closing-thank-you-001.wav,v0-yo-0073,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,closing-thank-you-001,scaffolding_utterance,,73,,"Ẹ jẹ́ kí a dúpẹ́! O ṣe dára gan-an lónìí, well done!",6.644,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-74.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
