recording_id,speaker_id,language,content_type,content_id,reference_transcript,file_path,duration_seconds,device,noise_condition,date_recorded,consent_confirmed,consent_date,notes
v0-yo-0054,spk-yo-002,yo-en,scaffolding_utterance,level-up-paragraph-to-story-001,Ẹ wà! Ó dára púpọ̀! A máa ń ka ìtàn nísinsìnyí. Well done!,dataset-v0/audio/yo-en_setC_SPEAKER_level-up-paragraph-to-story-001.wav,7.822,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0055,spk-yo-002,yo-en,scaffolding_utterance,level-stay-beginner-001,"Ó dára, a máa ń ṣe àtúnyẹ̀wò papọ̀ rẹ̀. Keep going, ìwọ ń ṣe dáadáa!",dataset-v0/audio/yo-en_setC_SPEAKER_level-stay-beginner-001.wav,7.192,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0056,spk-yo-002,yo-en,scaffolding_utterance,level-stay-letter-001,"Ó dára, a máa wà níbí. A óò practice lẹ́tà pọ̀ síi!",dataset-v0/audio/yo-en_setC_SPEAKER_level-stay-letter-001.wav,6.542,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0057,spk-yo-002,yo-en,scaffolding_utterance,level-stay-word-001,"Kò tọ̀pọ̀lọpọ̀! A máa ń ṣe àwọn ọ̀rọ̀ síi papọ̀, okay?",dataset-v0/audio/yo-en_setC_SPEAKER_level-stay-word-001.wav,6.576,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0058,spk-yo-002,yo-en,scaffolding_utterance,level-stay-paragraph-001,"Ó dára, a ó máa ṣiṣẹ pẹ̀lú paragraph. O ń ṣe dáadáa!",dataset-v0/audio/yo-en_setC_SPEAKER_level-stay-paragraph-001.wav,8.635,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0059,spk-yo-002,yo-en,scaffolding_utterance,level-down-word-to-letter-001,"Ó dára, ẹ jẹ́ ká ṣe àtúnyẹ̀wò lẹ́tà díẹ̀ papọ̀. Ready? Jẹ́ kí a bẹ̀rẹ̀!",dataset-v0/audio/yo-en_setC_SPEAKER_level-down-word-to-letter-001.wav,6.806,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0060,spk-yo-002,yo-en,scaffolding_utterance,level-first-assessment-001,"Ẹ káàbọ̀! Ní ìtẹ̀jáde àkọ́kọ́ yìí, a ó wá ìpele tó dára jù fún ọ.",dataset-v0/audio/yo-en_setC_SPEAKER_level-first-assessment-001.wav,6.237,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0061,spk-yo-002,yo-en,scaffolding_utterance,encourage-tired-001,"Ẹ̀yẹ kékeré, o ṣe dára! Keep going, a fẹ́rẹ̀ parí!",dataset-v0/audio/yo-en_setC_SPEAKER_encourage-tired-001.wav,5.120,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0062,spk-yo-002,yo-en,scaffolding_utterance,encourage-frustrated-001,"Ẹ má worry, ọmọ mi! Ìdánwò ni — ìwọ ń ṣe dáadáa.",dataset-v0/audio/yo-en_setC_SPEAKER_encourage-frustrated-001.wav,5.730,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0063,spk-yo-002,yo-en,scaffolding_utterance,encourage-nervous-001,"Ẹ̀rù má bà ọ, ọmọ mi. Ìwọ lè ṣe é — no worries rárá!",dataset-v0/audio/yo-en_setC_SPEAKER_encourage-nervous-001.wav,5.669,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0064,spk-yo-002,yo-en,scaffolding_utterance,encourage-halfway-001,"Ó dára! O ṣe dáadáa, keep it up! Ẹ̀kọ́ wa fẹ́rẹ̀ parí.",dataset-v0/audio/yo-en_setC_SPEAKER_encourage-halfway-001.wav,6.806,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0065,spk-yo-002,yo-en,scaffolding_utterance,encourage-hard-item-001,"Ó dára! Ìbéèrè tó ń bọ̀ yìí le díẹ̀, ṣùgbọ́n mo gbádùn fún ọ!",dataset-v0/audio/yo-en_setC_SPEAKER_encourage-hard-item-001.wav,5.709,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0066,spk-yo-002,yo-en,scaffolding_utterance,encourage-after-break-001,"Ẹ káàbọ̀ padà! Welcome back, jẹ́ ká tẹ̀síwájú papọ̀ nhẹ̀!",dataset-v0/audio/yo-en_setC_SPEAKER_encourage-after-break-001.wav,6.122,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0067,spk-yo-002,yo-en,scaffolding_utterance,encourage-quiet-voice-001,"Ẹ jẹ́ kí a gbọ́ ọ̀ ẹ! Sọ̀rọ̀ síi, speak up, ìwọ lè ṣe é!",dataset-v0/audio/yo-en_setC_SPEAKER_encourage-quiet-voice-001.wav,5.994,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0068,spk-yo-002,yo-en,scaffolding_utterance,encourage-distraction-001,"Ẹ wá, jẹ ká padà! Focus, ọmọ mi — a ń ṣe nǹkan tó dára!",dataset-v0/audio/yo-en_setC_SPEAKER_encourage-distraction-001.wav,6.136,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0069,spk-yo-002,yo-en,scaffolding_utterance,closing-session-complete-001,Ó dára! Good job lónìí. Ìwé kíkà wa máa ń bá a lọ lọ́la!,dataset-v0/audio/yo-en_setC_SPEAKER_closing-session-complete-001.wav,5.811,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0070,spk-yo-002,yo-en,scaffolding_utterance,closing-session-paused-001,"Dára, a ó tún padà wá. A lè tẹ̀síwájú lẹ́yìn náà, ọkàn mi!",dataset-v0/audio/yo-en_setC_SPEAKER_closing-session-paused-001.wav,5.547,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0071,spk-yo-002,yo-en,scaffolding_utterance,closing-session-ended-early-001,"Ó dára, a máa padà wá ọjọ́ tó ń bọ̀. O ṣe àgbàdo, ọmọ mi!",dataset-v0/audio/yo-en_setC_SPEAKER_closing-session-ended-early-001.wav,5.161,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0072,spk-yo-002,yo-en,scaffolding_utterance,closing-level-summary-001,"Ìwọ ń ṣiṣẹ́ dáadáa! Ìpele rẹ jẹ́ level one, ó dára gan-an!",dataset-v0/audio/yo-en_setC_SPEAKER_closing-level-summary-001.wav,4.978,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0073,spk-yo-002,yo-en,scaffolding_utterance,closing-thank-you-001,"Ẹ jẹ́ kí a dúpẹ́! O ṣe dára gan-an lónìí, well done!",dataset-v0/audio/yo-en_setC_SPEAKER_closing-thank-you-001.wav,6.644,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0074,spk-yo-002,yo-en,scaffolding_utterance,closing-see-you-next-time-001,Ó dàárọ̀! A ó padà wá ṣe àdáwọlé wa lọ́jọ́ tó ń bọ̀. Ó dára!,dataset-v0/audio/yo-en_setC_SPEAKER_closing-see-you-next-time-001.wav,4.450,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0075,spk-yo-002,yo-en,scaffolding_utterance,repair-no-audio-001,"Hmm,미 mi ò gbọ́ ọ̀. Jọ̀wọ́ sọ lẹ́ẹ̀kan sí i!",dataset-v0/audio/yo-en_setC_SPEAKER_repair-no-audio-001.wav,3.799,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0076,spk-yo-002,yo-en,scaffolding_utterance,repair-too-quiet-001,"Ẹ sọ lẹ́ẹ̀kan síi, sọ̀rọ̀ díẹ̀ louder!",dataset-v0/audio/yo-en_setC_SPEAKER_repair-too-quiet-001.wav,4.308,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0077,spk-yo-002,yo-en,scaffolding_utterance,repair-background-noise-001,"Ẹ jọ̀ọ́, wá sún mọ́ fóònù, ariwo púpọ̀ wà!",dataset-v0/audio/yo-en_setC_SPEAKER_repair-background-noise-001.wav,3.759,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0078,spk-yo-002,yo-en,scaffolding_utterance,repair-unclear-answer-001,"Ẹ jọ̀ọ́, sọ ìdáhùn rẹ mọ́ again.",dataset-v0/audio/yo-en_setC_SPEAKER_repair-unclear-answer-001.wav,4.124,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0079,spk-yo-002,yo-en,scaffolding_utterance,repair-talked-over-001,"Dúró díẹ̀, jẹ́ kí n parí àsọ mi!",dataset-v0/audio/yo-en_setC_SPEAKER_repair-talked-over-001.wav,4.348,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0080,spk-yo-002,yo-en,scaffolding_utterance,repair-confirm-low-confidence-001,"Ṣé o sọ pé ""cat""? Ìyẹn ni ohun tó gbọ́ dáadáa.",dataset-v0/audio/yo-en_setC_SPEAKER_repair-confirm-low-confidence-001.wav,5.709,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0081,spk-yo-002,yo-en,scaffolding_utterance,escalate-call-facilitator-001,"Ẹ wọlé, ìgbìyànjú mẹ́ta ti kùnlẹ̀ lórí item yìí.",dataset-v0/audio/yo-en_setC_SPEAKER_escalate-call-facilitator-001.wav,4.754,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0082,spk-yo-002,yo-en,scaffolding_utterance,escalate-technical-fault-001,Ìṣòro ẹ̀rọ wà. Session kò lè tẹ̀síwájú báyìí.,dataset-v0/audio/yo-en_setC_SPEAKER_escalate-technical-fault-001.wav,7.253,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0083,spk-yo-002,yo-en,scaffolding_utterance,escalate-distress-handover-001,"Ó dára, màá bínú. Ẹni tó lè ràn ọ́ lọ́wọ́ ń bọ̀ ní báyìí.",dataset-v0/audio/yo-en_setC_SPEAKER_escalate-distress-handover-001.wav,4.762,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0084,spk-yo-002,yo-en,scaffolding_utterance,escalate-helper-coming-001,"Dúró, ènìyàn kan wá láti ràn ọ́ lọ́wọ́ now.",dataset-v0/audio/yo-en_setC_SPEAKER_escalate-helper-coming-001.wav,6.576,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0085,spk-yo-002,yo-en,scaffolding_utterance,facilitator-confirm-level-001,Jẹ́ kí a jẹrìí: a ti yàn ipele reading level kẹta. Ẹ fọwọ́ sí i?,dataset-v0/audio/yo-en_setC_SPEAKER_facilitator-confirm-level-001.wav,9.163,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-0086,spk-yo-002,yo-en,scaffolding_utterance,facilitator-session-summary-001,"Ìjókòó yìí ti parí. Ọmọ náà pari ìdánwò mẹ́ta, ó ṣẹṣẹ kọ ọrọ mẹ́rin tuntun, score rẹ̀ jẹ́ ìdajì.",dataset-v0/audio/yo-en_setC_SPEAKER_facilitator-session-summary-001.wav,7.335,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Yoruba reference text and audio alignment confirmed by contributor for development V0.
v0-yo-b-0001,spk-yo-001,yo-en,scripted_prompt_reading,setB-01,Sọ fún mi nípa ilé-ìwé rẹ.,dataset-v0/audio/yo-en_setB_SPEAKER_setB-01.wav,3.434,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Prompt: Sọ fún mi nípa ilé-ìwé rẹ. Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
v0-yo-b-0002,spk-yo-001,yo-en,scripted_prompt_reading,setB-02,Kí ni o ṣe lánàá lẹ́yìn ilé-ìwé?,dataset-v0/audio/yo-en_setB_SPEAKER_setB-02.wav,3.556,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Prompt: Kí ni o ṣe lánàá lẹ́yìn ilé-ìwé? Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
v0-yo-b-0003,spk-yo-001,yo-en,scripted_prompt_reading,setB-03,Báwo ni o ṣe ń lọ sí ọjà láti ilé?,dataset-v0/audio/yo-en_setB_SPEAKER_setB-03.wav,3.556,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Prompt: Báwo ni o ṣe ń lọ sí ọjà láti ilé? Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
v0-yo-b-0004,spk-yo-001,yo-en,scripted_prompt_reading,setB-04,"Ẹ̀kọ́ wo ni o fẹ́ràn jùlọ, kí ló sì dé?",dataset-v0/audio/yo-en_setB_SPEAKER_setB-04.wav,4.165,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,"Prompt: Ẹ̀kọ́ wo ni o fẹ́ràn jùlọ, kí ló sì dé? Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0."
v0-yo-b-0005,spk-yo-001,yo-en,scripted_prompt_reading,setB-05,Sọ fún mi nípa àkókò kan tí o ràn ẹnìkan lọ́wọ́.,dataset-v0/audio/yo-en_setB_SPEAKER_setB-05.wav,4.592,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Prompt: Sọ fún mi nípa àkókò kan tí o ràn ẹnìkan lọ́wọ́. Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
v0-yo-b-0006,spk-yo-001,yo-en,scripted_prompt_reading,setB-06,Ka ní ohùn sókè láti ọ̀kan dé ogún.,dataset-v0/audio/yo-en_setB_SPEAKER_setB-06.wav,4.308,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Prompt: Ka ní ohùn sókè láti ọ̀kan dé ogún. Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
v0-yo-b-0007,spk-yo-001,yo-en,scripted_prompt_reading,setB-07,Mélòó ni mẹ́ẹ̀ẹ́dógún kún èje? Sọ fún mi bí o ṣe rí ìdáhùn náà.,dataset-v0/audio/yo-en_setB_SPEAKER_setB-07.wav,6.400,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Prompt: Mélòó ni mẹ́ẹ̀ẹ́dógún kún èje? Sọ fún mi bí o ṣe rí ìdáhùn náà. Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
v0-yo-b-0008,spk-yo-001,yo-en,scripted_prompt_reading,setB-08,Sọ fún mi ohun kan tó ṣẹlẹ̀ ní ilé-ìwé ní ọ̀sẹ̀ yìí.,dataset-v0/audio/yo-en_setB_SPEAKER_setB-08.wav,4.632,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Prompt: Sọ fún mi ohun kan tó ṣẹlẹ̀ ní ilé-ìwé ní ọ̀sẹ̀ yìí. Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
v0-yo-b-0009,spk-yo-001,yo-en,scripted_prompt_reading,setB-09,Kí ni o fẹ́ ṣe nígbà tí o bá dàgbà?,dataset-v0/audio/yo-en_setB_SPEAKER_setB-09.wav,4.124,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,Prompt: Kí ni o fẹ́ ṣe nígbà tí o bá dàgbà? Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
v0-yo-b-0010,spk-yo-001,yo-en,scripted_prompt_reading,setB-10,"Ṣàlàyé eré kan tí o ń ṣeré pẹ̀lú àwọn ọ̀rẹ́ rẹ, àti òfin rẹ̀.",dataset-v0/audio/yo-en_setB_SPEAKER_setB-10.wav,5.709,"Mixed Yoruba workflow: Dell Latitude E5450, Praat, Zoom recorder, and Android phone",quiet,,yes,2026-08-15,"Prompt: Ṣàlàyé eré kan tí o ń ṣeré pẹ̀lú àwọn ọ̀rẹ́ rẹ, àti òfin rẹ̀. Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0."
v0-yo-child-a-yo-ls-001,spk-yo-003,yo,syllable,yo-ls-001,ba,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-001.wav,1.254,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-002,spk-yo-003,yo,syllable,yo-ls-002,be,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-002.wav,1.416,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-003,spk-yo-003,yo,syllable,yo-ls-003,bẹ,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-003.wav,1.556,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-004,spk-yo-003,yo,syllable,yo-ls-004,bi,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-004.wav,1.416,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-005,spk-yo-003,yo,syllable,yo-ls-005,bo,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-005.wav,2.603,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-006,spk-yo-003,yo,syllable,yo-ls-006,bọ,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-006.wav,1.115,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-007,spk-yo-003,yo,syllable,yo-ls-007,bu,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-007.wav,1.207,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-008,spk-yo-003,yo,syllable,yo-ls-008,ma,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-008.wav,1.811,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-009,spk-yo-003,yo,syllable,yo-ls-009,me,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-009.wav,2.219,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-010,spk-yo-003,yo,syllable,yo-ls-010,mẹ,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-010.wav,0.952,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-011,spk-yo-003,yo,syllable,yo-ls-011,mi,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-011.wav,0.999,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-012,spk-yo-003,yo,syllable,yo-ls-012,mo,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-012.wav,2.554,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-013,spk-yo-003,yo,syllable,yo-ls-013,mọ,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-013.wav,1.463,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-014,spk-yo-003,yo,syllable,yo-ls-014,mu,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-014.wav,2.786,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-015,spk-yo-003,yo,syllable,yo-ls-015,na,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-015.wav,1.207,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-016,spk-yo-003,yo,syllable,yo-ls-016,ne,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-016.wav,1.899,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-017,spk-yo-003,yo,syllable,yo-ls-017,nẹ,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-017.wav,1.207,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-018,spk-yo-003,yo,syllable,yo-ls-018,ni,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-018.wav,2.647,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-019,spk-yo-003,yo,syllable,yo-ls-019,no,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-019.wav,2.508,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-021,spk-yo-003,yo,syllable,yo-ls-021,nu,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-021.wav,0.952,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-022,spk-yo-003,yo,syllable,yo-ls-022,la,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-022.wav,1.695,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-023,spk-yo-003,yo,syllable,yo-ls-023,le,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-023.wav,1.068,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
